IDENTIFIERS,,PROCESS OUTPUTS,,,,,,,,,,,OPERATIONAL INPUTS,,,,,,,REAGENT INTELLIGENCE,,,,ENGINEERED FEATURES,,,,,,,CATEGORICAL,,,,,METADATA
Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,SIPX Dose (g/t),Frother Dose (g/t),Depressant Dose (g/t),Conc. Mass Pull (%),Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
24/12/2025,A,1788.0,1.177,21.05,30.3,63.219,19.135,0.111,1724.723,90.9,5.81,1.915,221.19,712.167,12,1200,11,9.42,8,74.1,24.0,68.9,3.54,90.36,213.72,1.171,9.79,90.707,1.176,237.874,Soft,2,0,12,2,Target R2 synthetic data - leakage-free process relationship
24/12/2025,B,1791.0,1.169,20.943,30.0,62.282,18.657,0.132,1729.132,89.08,7.11,2.287,225.97,738.72,12,1200,11,9.24,8,85.9,27.7,67.9,3.48,90.9,221.19,1.177,9.42,90.72,1.182,232.858,Hard,0,1,12,2,Target R2 synthetic data - leakage-free process relationship
24/12/2025,C,1784.0,1.115,19.888,30.4,58.132,17.695,0.127,1726.274,88.97,7.37,2.193,212.2,744.708,12,1200,11,9.44,8,85.8,26.9,65.6,3.26,89.08,225.97,1.169,9.24,90.361,1.177,226.509,Hard,0,2,12,2,Target R2 synthetic data - leakage-free process relationship
25/12/2025,A,1817.0,1.143,20.779,30.4,60.581,18.404,0.135,1756.779,88.57,7.04,2.376,225.48,744.318,11,1200,10,9.31,8,85.2,26.4,65.6,3.33,88.97,212.2,1.115,9.44,90.085,1.166,224.959,Hard,0,0,12,3,Target R2 synthetic data - leakage-free process relationship
25/12/2025,B,1921.0,1.148,22.052,29.8,66.683,19.883,0.117,1853.834,90.16,7.19,2.169,241.76,720.467,10,1200,10,9.51,8,77.5,23.9,61.7,3.47,88.57,225.48,1.143,9.31,89.957,1.164,226.302,Normal,1,1,12,3,Target R2 synthetic data - leakage-free process relationship
25/12/2025,C,1812.0,1.116,20.222,29.7,60.806,18.062,0.123,1751.582,89.32,6.51,2.16,225.12,737.926,11,1200,11,9.54,8,85.5,30.0,69.4,3.36,90.16,241.76,1.148,9.51,89.79,1.159,228.0,Hard,0,2,12,3,Target R2 synthetic data - leakage-free process relationship
26/12/2025,A,1929.0,1.183,22.824,29.9,68.476,20.488,0.126,1860.886,89.76,6.51,2.336,276.45,719.163,12,1200,11,9.35,7,82.5,24.6,65.9,3.55,89.32,225.12,1.116,9.54,89.624,1.148,223.634,Normal,1,0,12,4,Target R2 synthetic data - leakage-free process relationship
26/12/2025,B,1904.0,1.212,23.084,29.8,70.391,20.958,0.116,1833.924,90.79,6.29,2.127,237.98,715.721,12,1200,10,9.36,8,76.8,24.8,63.7,3.7,89.76,276.45,1.183,9.35,89.539,1.15,232.596,Soft,2,1,12,4,Target R2 synthetic data - leakage-free process relationship
26/12/2025,C,1961.0,1.107,21.7,29.9,64.834,19.393,0.122,1895.729,89.37,6.82,2.307,276.01,734.962,11,1200,10,9.6,7,79.3,25.7,70.0,3.31,90.79,237.98,1.212,9.36,89.522,1.155,234.995,Hard,0,2,12,4,Target R2 synthetic data - leakage-free process relationship
27/12/2025,A,2006.0,1.192,23.902,29.5,73.91,21.77,0.11,1932.095,91.08,5.8,2.132,288.79,710.992,10,1200,10,9.58,7,81.5,24.6,65.6,3.68,89.37,276.01,1.107,9.6,89.563,1.146,242.143,Soft,2,0,12,5,Target R2 synthetic data - leakage-free process relationship
27/12/2025,B,1957.0,1.182,23.131,30.0,70.395,21.127,0.106,1886.316,91.33,6.44,2.005,245.92,723.224,11,1200,11,9.55,8,81.5,24.7,64.9,3.6,91.08,288.79,1.192,9.58,89.864,1.157,253.085,Normal,1,1,12,5,Target R2 synthetic data - leakage-free process relationship
27/12/2025,C,1922.0,1.17,22.476,29.5,69.248,20.405,0.112,1852.387,90.79,6.25,2.071,272.96,723.212,12,1200,10,9.44,7,80.7,25.5,64.4,3.6,91.33,245.92,1.182,9.55,90.26,1.163,256.005,Normal,1,2,12,5,Target R2 synthetic data - leakage-free process relationship
28/12/2025,A,1995.0,1.152,22.969,29.4,70.547,20.712,0.117,1924.066,90.17,6.94,2.257,247.42,724.554,12,1200,10,9.39,8,74.3,24.2,66.1,3.54,90.79,272.96,1.17,9.44,90.349,1.166,260.461,Normal,1,0,12,6,Target R2 synthetic data - leakage-free process relationship
28/12/2025,B,1906.0,1.077,20.535,29.4,62.491,18.352,0.118,1843.449,89.37,6.96,2.183,240.92,731.98,10,1200,11,9.47,8,80.8,28.1,68.5,3.28,90.17,247.42,1.152,9.39,90.471,1.171,263.647,Hard,0,1,12,6,Target R2 synthetic data - leakage-free process relationship
28/12/2025,C,1874.0,1.178,22.076,30.3,65.474,19.826,0.124,1808.768,89.81,7.41,2.25,236.37,737.764,11,1200,12,9.64,8,84.6,25.9,67.2,3.49,89.37,240.92,1.077,9.47,90.414,1.156,258.571,Hard,0,2,12,6,Target R2 synthetic data - leakage-free process relationship
29/12/2025,A,1881.0,1.162,21.857,30.2,64.793,19.594,0.125,1816.624,89.65,6.77,2.263,274.61,752.031,11,1200,10,9.6,7,86.8,26.3,71.6,3.44,89.81,236.37,1.178,9.64,90.274,1.151,258.341,Hard,0,0,12,0,Target R2 synthetic data - leakage-free process relationship
29/12/2025,B,2009.0,1.064,21.385,30.0,62.817,18.825,0.132,1946.281,88.03,7.11,2.56,296.25,741.544,12,1200,11,9.24,7,80.0,28.2,69.2,3.13,89.65,274.61,1.162,9.6,90.314,1.159,258.141,Hard,0,1,12,0,Target R2 synthetic data - leakage-free process relationship
29/12/2025,C,2054.0,1.203,24.704,29.8,75.164,22.372,0.118,1978.358,90.56,6.4,2.332,252.29,714.31,11,1200,11,9.64,8,80.1,25.4,65.3,3.66,88.03,296.25,1.064,9.24,89.878,1.141,259.207,Soft,2,2,12,0,Target R2 synthetic data - leakage-free process relationship
30/12/2025,A,1969.0,1.192,23.474,29.7,72.429,21.481,0.105,1896.525,91.51,6.6,1.992,279.07,712.165,11,1200,10,9.58,7,75.4,24.0,62.5,3.68,90.56,252.29,1.203,9.64,89.768,1.144,260.118,Soft,2,0,12,1,Target R2 synthetic data - leakage-free process relationship
30/12/2025,B,1809.0,1.15,20.806,29.9,62.157,18.585,0.127,1746.686,89.32,6.8,2.221,226.95,743.961,10,1200,11,9.85,8,84.2,25.3,68.6,3.44,91.51,279.07,1.192,9.58,89.871,1.147,260.991,Hard,0,1,12,1,Target R2 synthetic data - leakage-free process relationship
30/12/2025,C,2016.0,1.157,23.325,29.5,70.15,20.7,0.135,1946.114,88.74,7.4,2.626,254.16,748.39,12,1200,10,9.41,8,86.8,25.8,71.1,3.48,89.32,226.95,1.15,9.85,89.75,1.147,258.066,Hard,0,2,12,1,Target R2 synthetic data - leakage-free process relationship
31/12/2025,A,1928.0,1.166,22.473,30.4,66.694,20.295,0.117,1860.836,90.31,6.9,2.178,260.42,716.644,11,1200,10,9.54,7,80.7,23.9,62.9,3.46,88.74,254.16,1.157,9.41,89.661,1.158,259.957,Normal,1,0,12,2,Target R2 synthetic data - leakage-free process relationship
31/12/2025,B,1869.0,1.095,20.46,30.5,60.402,18.45,0.111,1808.545,90.18,6.44,2.01,232.4,717.368,11,1200,11,9.43,8,78.8,25.5,64.9,3.23,90.31,260.42,1.166,9.54,89.732,1.156,263.392,Normal,1,1,12,2,Target R2 synthetic data - leakage-free process relationship
31/12/2025,C,1883.0,1.196,22.527,29.6,68.845,20.407,0.117,1814.223,90.59,6.9,2.12,230.98,722.85,13,1200,10,9.38,8,74.3,25.1,65.2,3.66,90.18,232.4,1.095,9.43,89.808,1.147,257.363,Soft,2,2,12,2,Target R2 synthetic data - leakage-free process relationship
01/01/2026,A,1855.0,1.155,21.424,30.2,63.286,19.127,0.128,1791.648,89.28,6.33,2.297,224.69,745.139,13,1200,12,9.41,8,80.2,26.2,71.2,3.41,90.59,230.98,1.196,9.38,90.174,1.166,248.039,Hard,0,0,1,3,Target R2 synthetic data - leakage-free process relationship
01/01/2026,B,1901.0,1.116,21.211,30.0,62.779,18.826,0.13,1838.416,88.76,6.8,2.384,236.0,752.913,12,1200,11,9.34,8,82.8,28.6,70.0,3.3,89.28,224.69,1.155,9.41,89.99,1.159,244.096,Hard,0,1,1,3,Target R2 synthetic data - leakage-free process relationship
01/01/2026,C,1824.0,1.167,21.289,30.4,62.635,19.011,0.129,1761.628,89.3,6.81,2.277,224.13,724.195,12,1200,10,9.44,8,85.5,24.1,65.4,3.43,88.76,236.0,1.116,9.34,89.597,1.148,237.944,Normal,1,2,1,3,Target R2 synthetic data - leakage-free process relationship
02/01/2026,A,1688.0,1.139,19.223,29.5,58.326,17.208,0.124,1629.319,89.52,6.92,2.015,219.57,736.103,10,1200,11,9.5,8,85.0,25.9,66.7,3.46,89.3,224.13,1.167,9.44,89.594,1.15,237.541,Hard,0,0,1,4,Target R2 synthetic data - leakage-free process relationship
02/01/2026,B,1731.0,1.162,20.101,30.0,59.635,17.905,0.131,1670.983,89.07,7.08,2.197,214.37,748.977,11,1200,11,9.47,8,79.5,27.4,67.0,3.45,89.52,219.57,1.139,9.5,89.704,1.148,232.6,Hard,0,1,1,4,Target R2 synthetic data - leakage-free process relationship
02/01/2026,C,1845.0,1.195,22.051,30.9,63.825,19.733,0.13,1780.861,89.49,6.72,2.317,261.09,720.642,10,1200,10,9.57,7,71.0,25.5,65.1,3.46,89.07,214.37,1.162,9.47,89.528,1.147,226.022,Normal,1,2,1,4,Target R2 synthetic data - leakage-free process relationship
03/01/2026,A,1799.0,1.146,20.606,29.6,61.964,18.34,0.13,1736.662,89.0,6.46,2.266,223.99,726.353,11,1200,10,9.93,8,74.8,24.2,63.9,3.45,89.49,261.09,1.195,9.57,89.43,1.161,230.119,Normal,1,0,1,5,Target R2 synthetic data - leakage-free process relationship
03/01/2026,B,1816.0,1.16,21.058,30.3,62.285,18.848,0.126,1753.791,89.51,6.72,2.209,226.04,735.523,12,1200,11,9.64,8,74.0,23.4,69.1,3.43,89.0,223.99,1.146,9.93,89.203,1.154,229.121,Normal,1,1,1,5,Target R2 synthetic data - leakage-free process relationship
03/01/2026,C,1742.0,1.145,19.947,29.5,61.017,17.991,0.116,1681.075,90.19,7.18,1.956,208.73,724.464,11,1200,11,9.58,8,82.1,25.4,65.9,3.5,89.51,226.04,1.16,9.64,89.236,1.155,229.313,Normal,1,2,1,5,Target R2 synthetic data - leakage-free process relationship
04/01/2026,A,1818.0,1.163,21.138,29.7,64.98,19.274,0.106,1753.352,91.18,6.62,1.864,225.79,715.928,11,1200,10,9.64,8,79.3,22.8,61.5,3.57,90.19,208.73,1.145,9.58,89.441,1.159,225.418,Soft,2,0,1,6,Target R2 synthetic data - leakage-free process relationship
04/01/2026,B,1720.0,1.07,18.408,29.7,55.838,16.591,0.109,1663.944,90.13,7.54,1.817,243.38,749.411,12,1200,12,9.65,7,83.5,26.1,68.2,3.25,91.18,225.79,1.163,9.64,89.709,1.158,225.655,Hard,0,1,1,6,Target R2 synthetic data - leakage-free process relationship
04/01/2026,C,1812.0,1.162,21.066,30.0,63.865,19.163,0.109,1748.392,90.97,6.27,1.903,222.93,722.221,12,1200,11,9.71,8,79.4,24.8,68.7,3.52,90.13,243.38,1.07,9.65,89.797,1.149,229.056,Soft,2,2,1,6,Target R2 synthetic data - leakage-free process relationship
05/01/2026,A,1856.0,1.181,21.922,30.0,66.551,19.967,0.109,1789.715,91.08,6.69,1.955,275.5,708.226,12,1200,9,9.9,7,74.8,24.8,63.6,3.59,90.97,222.93,1.162,9.71,90.067,1.149,230.279,Soft,2,0,1,0,Target R2 synthetic data - leakage-free process relationship
05/01/2026,B,1870.0,1.159,21.673,30.0,65.819,19.728,0.108,1804.177,91.03,6.63,1.945,240.77,739.655,10,1200,10,9.51,8,81.5,23.1,61.4,3.52,91.08,275.5,1.181,9.9,90.294,1.147,232.338,Normal,1,1,1,0,Target R2 synthetic data - leakage-free process relationship
05/01/2026,C,1782.0,1.215,21.651,30.4,64.684,19.667,0.116,1716.916,90.83,6.35,1.984,226.4,733.559,12,1200,10,9.68,8,79.9,26.8,60.6,3.63,91.03,240.77,1.159,9.51,90.583,1.149,234.734,Normal,1,2,1,0,Target R2 synthetic data - leakage-free process relationship
06/01/2026,A,1892.0,1.218,23.04,29.8,70.556,20.995,0.112,1821.496,91.12,6.39,2.045,272.88,709.356,11,1200,10,9.82,7,76.8,23.3,62.1,3.73,90.83,226.4,1.215,9.68,90.773,1.157,234.786,Soft,2,0,1,1,Target R2 synthetic data - leakage-free process relationship
06/01/2026,B,1765.0,1.118,19.731,29.9,59.504,17.785,0.114,1705.281,90.14,6.92,1.946,230.76,745.532,10,1200,10,9.51,8,79.7,26.4,67.3,3.37,91.12,272.88,1.218,9.82,90.906,1.167,243.949,Hard,0,1,1,1,Target R2 synthetic data - leakage-free process relationship
06/01/2026,C,1828.0,1.126,20.59,29.6,62.868,18.636,0.111,1764.993,90.51,6.14,1.954,231.84,719.635,10,1200,10,9.47,8,79.2,23.6,64.2,3.44,90.14,230.76,1.118,9.51,90.756,1.161,244.659,Normal,1,2,1,1,Target R2 synthetic data - leakage-free process relationship
07/01/2026,A,1960.0,1.154,22.632,29.5,69.257,20.453,0.115,1891.141,90.37,6.81,2.179,240.02,726.415,11,1200,11,9.47,8,73.2,21.6,63.6,3.53,90.51,231.84,1.126,9.47,90.811,1.169,243.01,Normal,1,0,1,2,Target R2 synthetic data - leakage-free process relationship
07/01/2026,B,1914.0,1.042,19.934,29.4,60.612,17.825,0.114,1853.022,89.42,6.86,2.109,232.48,745.171,12,1200,11,9.59,8,89.0,29.1,65.6,3.17,90.37,240.02,1.154,9.47,90.726,1.167,245.451,Hard,0,1,1,2,Target R2 synthetic data - leakage-free process relationship
07/01/2026,C,1927.0,1.122,21.627,29.9,65.299,19.537,0.112,1861.879,90.33,5.94,2.091,242.88,720.342,11,1200,10,9.63,8,76.2,24.7,67.7,3.39,89.42,232.48,1.042,9.59,90.489,1.148,239.306,Normal,1,2,1,2,Target R2 synthetic data - leakage-free process relationship
08/01/2026,A,1882.0,1.162,21.859,29.2,66.971,19.572,0.126,1814.986,89.54,6.87,2.287,227.33,735.667,11,1200,11,9.4,8,86.1,27.8,66.4,3.56,90.33,242.88,1.122,9.63,90.39,1.142,239.607,Hard,0,0,1,3,Target R2 synthetic data - leakage-free process relationship
08/01/2026,B,1974.0,1.123,22.168,29.5,68.144,20.073,0.11,1906.236,90.55,6.5,2.095,246.67,734.639,10,1200,10,9.7,8,82.1,24.0,64.9,3.45,89.54,227.33,1.162,9.4,90.205,1.135,239.74,Normal,1,1,1,3,Target R2 synthetic data - leakage-free process relationship
08/01/2026,C,1999.0,1.219,24.375,29.9,73.418,21.987,0.124,1925.652,90.2,6.13,2.388,253.69,740.086,12,1200,10,9.31,8,82.5,26.3,62.5,3.67,90.55,246.67,1.123,9.7,90.123,1.121,235.996,Normal,1,2,1,3,Target R2 synthetic data - leakage-free process relationship
09/01/2026,A,1916.0,1.087,20.837,30.1,62.008,18.659,0.117,1854.279,89.55,5.7,2.178,282.0,724.955,11,1200,11,9.35,7,75.5,26.3,67.7,3.24,90.2,253.69,1.219,9.31,90.132,1.135,239.272,Normal,1,0,1,4,Target R2 synthetic data - leakage-free process relationship
09/01/2026,B,1985.0,1.168,23.173,30.3,69.44,21.022,0.112,1915.423,90.72,6.33,2.151,247.8,724.845,11,1200,11,9.57,8,80.7,25.8,64.4,3.5,89.55,282.0,1.087,9.35,89.995,1.13,246.438,Normal,1,1,1,4,Target R2 synthetic data - leakage-free process relationship
09/01/2026,C,1948.0,1.127,21.947,29.6,67.148,19.881,0.11,1880.42,90.59,7.02,2.066,247.83,727.874,11,1200,11,9.51,8,73.5,24.7,63.5,3.45,90.72,247.8,1.168,9.57,90.045,1.132,247.55,Normal,1,2,1,4,Target R2 synthetic data - leakage-free process relationship
10/01/2026,A,2002.0,1.171,23.447,30.3,69.422,21.011,0.126,1932.627,89.61,6.02,2.436,287.29,717.938,12,1200,12,9.39,7,74.7,25.6,62.8,3.47,90.59,247.83,1.127,9.51,90.211,1.144,249.744,Normal,1,0,1,5,Target R2 synthetic data - leakage-free process relationship
10/01/2026,B,2044.0,1.211,24.755,29.8,75.762,22.589,0.11,1968.396,91.25,6.56,2.166,252.61,709.155,11,1200,10,9.53,8,80.0,23.2,66.8,3.71,89.61,287.29,1.171,9.39,90.108,1.151,256.088,Soft,2,1,1,5,Target R2 synthetic data - leakage-free process relationship
10/01/2026,C,1867.0,1.217,22.721,29.7,69.415,20.649,0.115,1797.245,90.88,6.02,2.072,230.15,739.876,11,1200,11,9.44,8,79.3,24.2,67.3,3.72,91.25,252.61,1.211,9.53,90.353,1.158,259.698,Normal,1,2,1,5,Target R2 synthetic data - leakage-free process relationship
11/01/2026,A,1901.0,1.178,22.386,29.4,69.459,20.442,0.106,1831.625,91.32,6.56,1.944,235.75,725.04,10,1200,12,9.68,8,79.4,26.3,65.5,3.65,90.88,230.15,1.217,9.44,90.4,1.171,257.337,Normal,1,0,1,6,Target R2 synthetic data - leakage-free process relationship
11/01/2026,B,1857.0,1.122,20.841,29.7,62.678,18.618,0.124,1794.745,89.33,7.12,2.223,263.35,740.468,12,1200,12,9.37,7,86.6,24.7,64.4,3.37,91.32,235.75,1.178,9.68,90.559,1.166,254.775,Hard,0,1,1,6,Target R2 synthetic data - leakage-free process relationship
11/01/2026,C,1876.0,1.067,20.007,30.0,59.873,17.937,0.114,1815.721,89.65,6.52,2.07,271.02,729.173,11,1200,9,9.59,7,79.9,21.9,66.1,3.19,89.33,263.35,1.122,9.37,90.528,1.17,252.11,Normal,1,2,1,6,Target R2 synthetic data - leakage-free process relationship
12/01/2026,A,1841.0,1.179,21.708,29.1,67.457,19.657,0.116,1773.895,90.55,6.63,2.05,261.17,735.716,11,1200,11,9.57,7,75.6,25.3,62.4,3.66,89.65,271.02,1.067,9.59,90.376,1.156,255.427,Normal,1,0,1,0,Target R2 synthetic data - leakage-free process relationship
12/01/2026,B,1754.0,1.215,21.309,29.8,65.205,19.458,0.11,1688.997,91.31,6.22,1.851,220.84,719.759,10,1200,10,9.56,8,80.8,24.6,66.7,3.72,90.55,261.17,1.179,9.57,90.371,1.164,257.331,Normal,1,1,1,0,Target R2 synthetic data - leakage-free process relationship
12/01/2026,C,1710.0,1.147,19.622,29.9,59.317,17.721,0.115,1651.011,90.31,7.15,1.901,212.93,739.583,10,1200,10,9.46,8,82.8,26.2,68.6,3.47,91.31,220.84,1.215,9.56,90.614,1.17,247.839,Hard,0,2,1,0,Target R2 synthetic data - leakage-free process relationship
13/01/2026,A,1816.0,1.187,21.545,29.9,64.974,19.452,0.12,1750.568,90.29,6.47,2.092,227.76,722.251,11,1200,10,9.34,8,75.4,24.8,64.8,3.58,90.31,212.93,1.147,9.46,90.481,1.161,242.171,Normal,1,0,1,1,Target R2 synthetic data - leakage-free process relationship
13/01/2026,B,1784.0,1.204,21.488,29.9,64.849,19.409,0.121,1719.404,90.32,6.88,2.079,219.1,725.045,11,1200,11,9.74,8,81.0,23.8,62.2,3.63,90.29,227.76,1.187,9.34,90.396,1.156,241.831,Normal,1,1,1,1,Target R2 synthetic data - leakage-free process relationship
13/01/2026,C,1780.0,1.187,21.131,30.1,62.836,18.933,0.128,1716.732,89.6,7.46,2.198,214.12,729.397,12,1200,10,9.3,8,78.0,22.2,65.4,3.53,90.32,219.1,1.204,9.74,90.254,1.16,239.452,Normal,1,2,1,1,Target R2 synthetic data - leakage-free process relationship
14/01/2026,A,1837.0,1.143,21.006,30.0,62.505,18.723,0.129,1774.7,89.13,6.99,2.282,221.05,739.488,11,1200,11,9.56,8,80.5,29.5,71.7,3.4,89.6,214.12,1.187,9.3,90.292,1.169,232.42,Hard,0,0,1,2,Target R2 synthetic data - leakage-free process relationship
14/01/2026,B,1710.0,1.136,19.421,29.9,57.975,17.323,0.127,1652.191,89.2,6.61,2.098,239.81,733.461,11,1200,11,9.38,7,82.3,26.2,65.2,3.39,89.13,221.05,1.143,9.56,90.218,1.18,225.282,Hard,0,1,1,2,Target R2 synthetic data - leakage-free process relationship
14/01/2026,C,1825.0,1.108,20.229,30.1,60.564,18.212,0.114,1764.462,90.03,6.79,2.017,234.48,718.194,11,1200,10,9.48,8,81.5,23.7,65.3,3.32,89.2,239.81,1.136,9.38,90.024,1.174,222.232,Normal,1,2,1,2,Target R2 synthetic data - leakage-free process relationship
15/01/2026,A,1836.0,1.172,21.509,29.7,65.6,19.507,0.113,1770.185,90.69,5.71,2.003,239.33,724.463,11,1200,11,9.68,8,78.1,25.3,65.4,3.57,90.03,234.48,1.108,9.48,89.841,1.159,224.18,Normal,1,0,1,3,Target R2 synthetic data - leakage-free process relationship
15/01/2026,B,1842.0,1.152,21.226,30.1,64.645,19.43,0.101,1777.238,91.54,6.75,1.795,229.56,719.651,10,1200,10,9.47,8,75.4,24.3,65.6,3.51,90.69,239.33,1.172,9.68,89.894,1.162,227.951,Soft,2,1,1,3,Target R2 synthetic data - leakage-free process relationship
15/01/2026,C,1839.0,1.201,22.087,30.3,66.632,20.186,0.107,1772.303,91.39,6.55,1.901,228.48,715.837,11,1200,11,9.75,8,77.8,24.6,63.3,3.62,91.54,229.56,1.152,9.47,90.073,1.158,228.209,Soft,2,2,1,3,Target R2 synthetic data - leakage-free process relationship
16/01/2026,A,1823.0,1.198,21.842,30.1,65.504,19.702,0.122,1757.365,90.21,6.67,2.139,258.3,729.333,13,1200,10,9.27,7,80.4,26.3,63.4,3.59,91.39,228.48,1.201,9.75,90.226,1.157,229.549,Normal,1,0,1,4,Target R2 synthetic data - leakage-free process relationship
16/01/2026,B,1736.0,1.101,19.112,29.5,58.871,17.366,0.104,1677.361,90.87,6.55,1.745,225.46,722.813,11,1200,12,9.64,8,79.0,25.8,65.0,3.39,90.21,258.3,1.198,9.27,90.312,1.159,235.86,Normal,1,1,1,4,Target R2 synthetic data - leakage-free process relationship
16/01/2026,C,1796.0,1.153,20.712,29.8,63.202,18.842,0.108,1732.469,90.97,6.82,1.87,221.2,726.837,11,1200,10,9.54,8,77.8,24.4,63.0,3.52,90.87,225.46,1.101,9.64,90.56,1.153,236.489,Normal,1,2,1,4,Target R2 synthetic data - leakage-free process relationship
17/01/2026,A,1925.0,1.214,23.374,29.6,71.758,21.256,0.114,1853.262,90.94,6.41,2.118,237.07,709.203,11,1200,10,9.29,8,74.2,25.0,64.4,3.73,90.97,221.2,1.153,9.54,90.814,1.155,233.83,Soft,2,0,1,5,Target R2 synthetic data - leakage-free process relationship
17/01/2026,B,1954.0,1.147,22.408,29.9,68.801,20.582,0.097,1884.956,91.85,6.52,1.826,235.4,717.86,11,1200,11,9.64,8,78.1,23.5,61.3,3.52,90.94,237.07,1.214,9.29,90.944,1.17,234.2,Soft,2,1,1,5,Target R2 synthetic data - leakage-free process relationship
17/01/2026,C,1859.0,1.173,21.802,29.5,66.472,19.627,0.121,1792.159,90.03,7.22,2.174,227.75,738.702,12,1200,11,9.35,8,85.9,27.7,68.7,3.58,91.85,235.4,1.147,9.64,91.11,1.167,233.639,Hard,0,2,1,5,Target R2 synthetic data - leakage-free process relationship
18/01/2026,A,2010.0,1.176,23.643,30.5,70.861,21.647,0.103,1939.559,91.56,6.33,1.997,250.23,700.386,11,1200,10,9.53,8,76.1,26.4,64.4,3.52,90.03,227.75,1.173,9.35,90.893,1.17,233.381,Soft,2,0,1,6,Target R2 synthetic data - leakage-free process relationship
18/01/2026,B,2004.0,1.175,23.552,30.3,70.825,21.438,0.109,1933.08,91.02,6.51,2.114,282.11,723.164,10,1200,10,9.79,7,83.6,24.1,63.0,3.53,91.56,250.23,1.176,9.53,90.917,1.166,236.488,Soft,2,1,1,6,Target R2 synthetic data - leakage-free process relationship
18/01/2026,C,2048.0,1.157,23.706,30.3,71.886,21.784,0.097,1976.303,91.89,6.42,1.922,259.27,706.183,11,1200,10,9.62,8,77.8,22.4,67.3,3.51,91.02,282.11,1.175,9.79,91.034,1.163,239.889,Soft,2,2,1,6,Target R2 synthetic data - leakage-free process relationship
19/01/2026,A,1959.0,1.151,22.552,29.5,69.22,20.438,0.112,1890.045,90.62,6.44,2.114,250.78,720.659,13,1200,11,9.43,8,76.6,26.9,60.8,3.53,91.89,259.27,1.157,9.62,91.18,1.171,244.719,Normal,1,0,1,0,Target R2 synthetic data - leakage-free process relationship
19/01/2026,B,1980.0,1.112,22.015,29.9,67.255,20.092,0.101,1912.736,91.26,6.83,1.923,236.02,730.383,10,1200,10,9.5,8,79.3,24.8,66.5,3.4,90.62,250.78,1.151,9.43,91.131,1.171,248.945,Normal,1,1,1,0,Target R2 synthetic data - leakage-free process relationship
19/01/2026,C,1905.0,1.15,21.904,29.7,67.183,19.943,0.107,1837.828,91.05,7.23,1.961,238.14,724.172,9,1200,10,9.55,8,75.0,25.1,63.6,3.53,91.26,236.02,1.112,9.5,91.177,1.156,248.795,Normal,1,2,1,0,Target R2 synthetic data - leakage-free process relationship
20/01/2026,A,1968.0,1.117,21.976,30.4,65.53,19.893,0.11,1901.989,90.52,6.79,2.083,238.76,718.282,12,1200,11,9.41,8,81.4,22.7,65.1,3.33,91.05,238.14,1.15,9.55,91.062,1.156,249.186,Normal,1,0,1,1,Target R2 synthetic data - leakage-free process relationship
20/01/2026,B,1858.0,1.125,20.908,30.1,62.153,18.692,0.123,1796.087,89.4,7.19,2.216,237.1,746.589,12,1200,10,9.31,8,82.7,26.2,66.9,3.34,90.52,238.76,1.117,9.41,91.133,1.148,250.758,Hard,0,1,1,1,Target R2 synthetic data - leakage-free process relationship
20/01/2026,C,1982.0,1.106,21.921,30.1,65.091,19.576,0.122,1917.153,89.3,6.75,2.345,244.37,738.791,11,1200,9,9.5,8,86.0,24.5,67.9,3.28,89.4,237.1,1.125,9.31,90.825,1.141,248.882,Hard,0,2,1,1,Target R2 synthetic data - leakage-free process relationship
21/01/2026,A,2012.0,1.151,23.151,29.1,72.145,21.019,0.11,1939.964,90.79,6.61,2.132,227.33,716.846,13,1200,11,9.41,9,82.7,25.3,66.4,3.59,89.3,244.37,1.106,9.5,90.579,1.131,243.491,Soft,2,0,1,2,Target R2 synthetic data - leakage-free process relationship
21/01/2026,B,2009.0,1.184,23.784,29.9,72.44,21.686,0.108,1936.531,91.18,6.24,2.098,257.3,720.586,11,1200,12,9.53,8,74.6,22.6,70.6,3.61,90.79,227.33,1.151,9.41,90.422,1.13,238.928,Soft,2,1,1,2,Target R2 synthetic data - leakage-free process relationship
21/01/2026,C,1875.0,1.124,21.074,29.7,63.499,18.881,0.121,1811.269,89.59,7.28,2.193,264.43,734.128,12,1200,11,9.67,7,79.9,25.1,67.8,3.39,91.18,257.3,1.184,9.53,90.501,1.135,239.859,Hard,0,2,1,2,Target R2 synthetic data - leakage-free process relationship
22/01/2026,A,1908.0,1.113,21.232,29.9,63.844,19.097,0.116,1844.444,89.94,6.2,2.135,274.71,730.154,12,1200,10,9.41,7,80.3,25.8,64.0,3.35,89.59,264.43,1.124,9.67,90.262,1.137,243.918,Normal,1,0,1,3,Target R2 synthetic data - leakage-free process relationship
