Date,Shift,Ore Milled (MT),Head Grade (%Cu),COPPER IN HEAD (MT),Concentrate Grade (%Cu),Concentrate Production (MT),COPPER IN CONCENTRATE (MT),Tails Grade (%Cu),TAILINGS (MT),Recovery (%),Insoluble in Concentrate (%),COPPER IN TAILINGS (MT),Feed Rate (MT/h),Grinding kWh,Lime Bags,T Reagent (cc),Pine Oil (cc),Flotation pH,Milling Running Hours,Prev_Recovery (%),Prev_Feed Rate (MT/h),Prev_Head Grade (%Cu),Prev_Flotation pH,Roll7_Recovery (%),Roll7_Head Grade (%Cu),Roll7_Feed Rate (MT/h),Cu_Recovery_Efficiency,Estimated Feed Condition,Feed_Condition_Num,Shift_Num,Month,Day_of_Week,Source
04/02/2026,A,2118,1.06,22.451,29.9,68.702,20.542,0.086,2049.298,91.5,7.5,1.909,265.46,727.366,10,1200,11,9.9,8,88.25,311.97,1.042,9.35,90.119,1.035,260.589,91.497,Soft,0,0,2,2,Synthetic historical data (statistically generated)
04/02/2026,B,1884,1.008,18.991,30.6,56.395,17.257,0.096,1827.605,90.87,6.3,1.734,240.04,722.851,12,1200,10,9.89,8,91.5,265.46,1.06,9.9,90.214,1.031,264.473,90.869,Normal,1,1,2,2,Synthetic historical data (statistically generated)
04/02/2026,C,1950,1.134,22.113,30.5,65.41,19.95,0.117,1884.59,90.22,7.35,2.163,273.19,720.241,10,1200,12,9.38,7,90.87,240.04,1.008,9.89,90.244,1.047,268.069,90.218,Normal,1,2,2,2,Synthetic historical data (statistically generated)
05/02/2026,A,1986,1.15,22.839,29.3,71.082,20.827,0.098,1914.918,91.19,7.02,2.012,250.16,720.21,11,1200,12,9.54,8,90.22,273.19,1.134,9.38,90.293,1.072,263.211,91.191,Soft,0,0,2,3,Synthetic historical data (statistically generated)
05/02/2026,B,2005,1.061,21.273,30.9,61.094,18.878,0.122,1943.906,88.74,6.67,2.395,292.73,723.425,11,1200,10,9.2,7,91.19,250.16,1.15,9.54,90.037,1.084,273.103,88.742,Normal,1,1,2,3,Synthetic historical data (statistically generated)
05/02/2026,C,1804,1.093,19.718,29.1,60.866,17.712,0.104,1743.134,89.83,7.95,2.006,225.33,729.65,12,1200,11,9.99,8,88.74,292.73,1.061,9.2,90.086,1.078,265.554,89.827,Normal,1,2,2,3,Synthetic historical data (statistically generated)
06/02/2026,A,1786,1.017,18.164,29.2,55.747,16.278,0.106,1730.253,89.62,6.88,1.886,228.15,721.997,10,1200,11,9.38,8,89.83,225.33,1.093,9.99,90.281,1.075,253.58,89.617,Normal,1,0,2,4,Synthetic historical data (statistically generated)
06/02/2026,B,1820,1.071,19.492,29.3,60.857,17.831,0.082,1759.143,91.48,6.06,1.661,261.47,722.953,11,1200,12,9.67,7,89.62,228.15,1.017,9.38,90.279,1.076,253.01,91.479,Normal,1,1,2,4,Synthetic historical data (statistically generated)
06/02/2026,C,2012,1.071,21.549,30.4,63.865,19.415,0.098,1948.135,90.1,7.1,2.134,248.43,729.586,10,1200,12,9.68,8,91.48,261.47,1.071,9.67,90.169,1.085,254.209,90.097,Normal,1,2,2,4,Synthetic historical data (statistically generated)
07/02/2026,A,1826,1.012,18.479,29.3,57.16,16.748,0.093,1768.84,90.63,6.12,1.731,231.39,724.212,11,1200,11,10.0,8,90.1,248.43,1.071,9.68,90.227,1.068,248.237,90.633,Normal,1,0,2,5,Synthetic historical data (statistically generated)
07/02/2026,B,1757,1.048,18.413,30.6,55.163,16.88,0.094,1701.837,91.67,5.51,1.533,254.75,725.346,10,1200,10,9.37,7,90.63,231.39,1.012,10.0,90.296,1.053,248.893,91.674,Normal,1,1,2,5,Synthetic historical data (statistically generated)
07/02/2026,C,1901,0.992,18.858,30.5,55.338,16.878,0.112,1845.662,89.5,5.72,1.98,264.1,724.34,10,1200,11,9.04,7,91.67,254.75,1.048,9.37,90.404,1.043,244.803,89.5,Normal,1,2,2,5,Synthetic historical data (statistically generated)
08/02/2026,A,1744,1.008,17.58,29.1,54.189,15.769,0.101,1689.811,89.7,5.56,1.811,250.44,729.884,10,1200,12,9.24,7,89.5,264.1,0.992,9.04,90.386,1.031,248.39,89.699,Normal,1,0,2,6,Synthetic historical data (statistically generated)
08/02/2026,B,1869,1.005,18.783,30.9,54.583,16.866,0.093,1814.417,89.79,7.06,1.917,236.37,728.575,12,1200,12,9.82,8,89.7,250.44,1.008,9.24,90.41,1.03,249.564,89.794,Normal,1,1,2,6,Synthetic historical data (statistically generated)
08/02/2026,C,1526,1.106,16.878,29.3,52.27,15.315,0.099,1473.73,90.74,7.37,1.563,195.72,722.578,11,1200,12,9.59,8,89.79,236.37,1.005,9.82,90.304,1.035,240.171,90.739,Normal,1,2,2,6,Synthetic historical data (statistically generated)
09/02/2026,A,1425,0.935,13.324,30.3,38.736,11.737,0.112,1386.264,88.09,6.21,1.587,204.27,721.208,12,1200,12,9.39,7,90.74,195.72,1.106,9.59,90.017,1.015,233.863,88.089,Hard,2,0,2,0,Synthetic historical data (statistically generated)
09/02/2026,B,1835,1.051,19.286,29.6,58.686,17.371,0.102,1776.314,90.07,5.53,1.915,263.67,721.494,11,1200,12,9.5,7,88.09,204.27,0.935,9.39,89.937,1.021,238.474,90.071,Normal,1,1,2,0,Synthetic historical data (statistically generated)
09/02/2026,C,1539,0.93,14.313,30.8,40.406,12.445,0.119,1498.594,86.95,5.83,1.868,186.96,724.489,12,1200,10,9.76,8,90.07,263.67,1.051,9.5,89.263,1.004,228.79,86.949,Hard,2,2,2,0,Synthetic historical data (statistically generated)
10/02/2026,A,2033,0.991,20.147,29.8,61.232,18.247,0.099,1971.768,90.57,6.29,1.9,293.58,722.304,12,1200,12,9.95,7,86.95,186.96,0.93,9.76,89.416,1.004,233.001,90.569,Normal,1,0,2,1,Synthetic historical data (statistically generated)
10/02/2026,B,2025,1.079,21.85,30.4,65.671,19.964,0.102,1959.329,91.37,7.33,1.886,246.67,723.264,11,1200,12,9.27,8,90.57,293.58,0.991,9.95,89.654,1.014,232.463,91.368,Soft,0,1,2,1,Synthetic historical data (statistically generated)
10/02/2026,C,1637,1.063,17.401,30.3,50.31,15.244,0.132,1586.69,87.6,6.94,2.157,205.65,724.602,12,1200,12,9.08,8,91.37,246.67,1.079,9.27,89.341,1.022,228.074,87.604,Normal,1,2,2,1,Synthetic historical data (statistically generated)
11/02/2026,A,2088,1.084,22.634,30.4,66.898,20.337,0.11,2021.102,89.85,7.07,2.297,297.03,721.231,10,1200,10,9.88,7,87.6,205.65,1.063,9.08,89.214,1.019,242.547,89.852,Normal,1,0,2,2,Synthetic historical data (statistically generated)
11/02/2026,B,1766,1.152,20.344,29.5,62.542,18.45,0.115,1703.458,90.69,7.51,1.894,259.41,726.941,11,1200,12,9.09,7,89.85,297.03,1.084,9.88,89.586,1.05,250.424,90.69,Normal,1,1,2,2,Synthetic historical data (statistically generated)
11/02/2026,C,1691,1.032,17.451,30.6,51.771,15.842,0.088,1639.229,90.78,6.91,1.609,237.07,726.902,12,1200,12,9.48,7,90.69,259.41,1.152,9.09,89.687,1.047,246.624,90.78,Normal,1,2,2,2,Synthetic historical data (statistically generated)
12/02/2026,A,1910,0.968,18.489,30.2,54.298,16.398,0.103,1855.702,88.69,5.91,2.091,235.03,723.948,11,1200,11,9.62,8,90.78,237.07,1.032,9.48,89.936,1.053,253.491,88.691,Normal,1,0,2,3,Synthetic historical data (statistically generated)
12/02/2026,B,1837,1.046,19.215,29.5,59.444,17.536,0.1,1777.556,91.26,5.66,1.679,231.72,722.383,10,1200,10,9.58,8,88.69,235.03,0.968,9.62,90.034,1.061,244.654,91.262,Normal,1,1,2,3,Synthetic historical data (statistically generated)
12/02/2026,C,1699,1.081,18.366,30.2,54.642,16.502,0.116,1644.358,89.85,6.71,1.864,249.44,720.706,12,1200,12,9.15,7,91.26,231.72,1.046,9.58,89.817,1.061,245.05,89.851,Normal,1,2,2,3,Synthetic historical data (statistically generated)
13/02/2026,A,1992,1.076,21.434,29.1,67.034,19.507,0.098,1924.966,91.01,6.05,1.927,242.39,723.236,12,1200,12,9.61,8,89.85,249.44,1.081,9.15,90.304,1.063,250.299,91.01,Normal,1,0,2,4,Synthetic historical data (statistically generated)
13/02/2026,B,2080,1.124,23.379,30.0,71.877,21.563,0.087,2008.123,92.23,6.05,1.816,291.51,729.929,12,1200,10,9.91,7,91.01,242.39,1.076,9.61,90.644,1.068,249.51,92.232,Soft,0,1,2,4,Synthetic historical data (statistically generated)
13/02/2026,C,1493,0.949,14.169,29.7,41.475,12.318,0.117,1451.525,86.94,7.49,1.851,185.53,724.781,11,1200,10,9.21,8,92.23,291.51,1.124,9.91,90.109,1.039,238.956,86.936,Hard,2,2,2,4,Synthetic historical data (statistically generated)
14/02/2026,A,1807,1.097,19.823,29.3,60.894,17.842,0.11,1746.106,90.01,5.55,1.981,220.25,726.403,12,1200,11,9.73,8,86.94,185.53,0.949,9.21,89.999,1.049,236.553,90.007,Normal,1,0,2,5,Synthetic historical data (statistically generated)
14/02/2026,B,1808,1.066,19.273,29.1,59.694,17.371,0.11,1748.306,90.13,5.98,1.902,224.92,729.26,11,1200,10,9.01,8,90.01,220.25,1.097,9.73,90.204,1.063,235.109,90.131,Normal,1,1,2,5,Synthetic historical data (statistically generated)
14/02/2026,C,2097,1.088,22.815,30.0,67.1,20.13,0.13,2029.9,88.23,5.76,2.685,269.14,722.827,11,1200,11,9.32,8,90.13,224.92,1.066,9.01,89.771,1.069,240.454,88.231,Normal,1,2,2,5,Synthetic historical data (statistically generated)
15/02/2026,A,1552,0.975,15.132,29.1,45.265,13.172,0.132,1506.735,87.05,7.72,1.96,197.98,720.774,12,1200,12,9.51,8,88.23,269.14,1.088,9.32,89.371,1.054,233.103,87.047,Hard,2,0,2,6,Synthetic historical data (statistically generated)
15/02/2026,B,1648,1.055,17.386,29.4,52.466,15.425,0.121,1595.534,88.72,7.73,1.961,240.0,724.365,10,1200,10,9.13,7,87.05,197.98,0.975,9.51,89.044,1.051,232.761,88.721,Normal,1,1,2,6,Synthetic historical data (statistically generated)
15/02/2026,C,1554,1.117,17.358,29.5,52.769,15.567,0.104,1501.231,89.68,7.25,1.791,224.14,723.295,11,1200,12,9.93,7,88.72,240.0,1.055,9.13,88.68,1.05,223.137,89.682,Normal,1,2,2,6,Synthetic historical data (statistically generated)
16/02/2026,A,2007,1.109,22.258,29.6,68.051,20.143,0.112,1938.949,90.5,7.82,2.115,293.76,729.722,12,1200,11,9.94,7,89.68,224.14,1.117,9.93,89.189,1.072,238.599,90.498,Normal,1,0,2,0,Synthetic historical data (statistically generated)
16/02/2026,B,1731,1.007,17.431,29.1,53.976,15.707,0.103,1677.024,90.11,7.93,1.724,253.35,724.503,12,1200,12,9.65,7,90.5,293.76,1.109,9.94,89.203,1.06,243.327,90.11,Normal,1,1,2,0,Synthetic historical data (statistically generated)
16/02/2026,C,1744,0.978,17.056,31.0,48.242,14.955,0.123,1695.758,87.68,7.93,2.101,252.1,726.424,11,1200,11,9.47,7,90.11,253.35,1.007,9.65,88.853,1.047,247.21,87.682,Normal,1,2,2,0,Synthetic historical data (statistically generated)
17/02/2026,A,1452,0.978,14.201,30.9,40.547,12.529,0.123,1411.453,88.23,7.65,1.672,182.85,727.968,10,1200,12,9.54,8,87.68,252.1,0.978,9.47,88.853,1.031,234.883,88.226,Hard,2,0,2,1,Synthetic historical data (statistically generated)
17/02/2026,B,1845,1.069,19.723,30.8,57.851,17.818,0.108,1787.149,90.34,7.21,1.905,262.26,721.324,10,1200,11,9.32,7,88.23,182.85,0.978,9.54,89.323,1.045,244.066,90.341,Normal,1,1,2,1,Synthetic historical data (statistically generated)
17/02/2026,C,1952,1.077,21.023,29.3,64.375,18.862,0.11,1887.625,89.72,6.19,2.161,241.48,728.885,11,1200,10,9.99,8,90.34,262.26,1.069,9.32,89.466,1.048,244.277,89.721,Normal,1,2,2,1,Synthetic historical data (statistically generated)
18/02/2026,A,1881,1.05,19.751,29.2,61.377,17.922,0.091,1819.623,90.74,6.14,1.829,265.35,720.713,11,1200,11,9.26,7,89.72,241.48,1.077,9.99,89.617,1.038,250.164,90.74,Soft,0,0,2,2,Synthetic historical data (statistically generated)
18/02/2026,B,1558,1.088,16.951,31.0,48.858,15.146,0.105,1509.142,89.35,7.44,1.805,217.81,722.017,12,1200,11,9.91,7,90.74,265.35,1.05,9.26,89.453,1.035,239.314,89.352,Normal,1,1,2,2,Synthetic historical data (statistically generated)
18/02/2026,C,1968,1.039,20.448,30.0,61.043,18.313,0.107,1906.957,89.56,5.93,2.135,279.59,726.222,11,1200,10,9.92,7,89.35,217.81,1.088,9.91,89.374,1.04,243.063,89.559,Normal,1,2,2,2,Synthetic historical data (statistically generated)
19/02/2026,A,1721,1.03,17.726,30.2,52.387,15.821,0.113,1668.613,89.25,6.58,1.905,252.98,722.78,10,1200,10,9.27,7,89.56,279.59,1.039,9.92,89.599,1.047,243.189,89.253,Normal,1,0,2,3,Synthetic historical data (statistically generated)
19/02/2026,B,2186,1.083,23.674,29.7,71.397,21.205,0.115,2114.603,89.57,6.82,2.469,267.26,729.9,12,1200,11,9.11,8,89.25,252.98,1.03,9.27,89.79,1.062,255.247,89.571,Soft,0,1,2,3,Synthetic historical data (statistically generated)
19/02/2026,C,1930,1.047,20.207,30.3,60.828,18.431,0.087,1869.172,91.21,6.13,1.776,238.34,729.837,12,1200,11,9.5,8,89.57,267.26,1.083,9.11,89.914,1.059,251.83,91.211,Normal,1,2,2,3,Synthetic historical data (statistically generated)
20/02/2026,A,2015,1.148,23.132,30.7,68.883,21.147,0.104,1946.117,91.42,7.92,1.985,244.34,722.51,10,1200,12,9.87,8,91.21,238.34,1.047,9.5,90.157,1.069,252.239,91.419,Soft,0,0,2,4,Synthetic historical data (statistically generated)
20/02/2026,B,1931,1.138,21.975,29.9,66.983,20.028,0.1,1864.017,91.14,6.21,1.947,275.34,721.536,10,1200,10,9.56,7,91.42,244.34,1.148,9.87,90.214,1.082,253.666,91.14,Normal,1,1,2,4,Synthetic historical data (statistically generated)
20/02/2026,C,1918,1.028,19.717,29.4,60.279,17.722,0.104,1857.721,89.88,7.39,1.995,274.22,722.673,12,1200,12,9.72,7,91.14,275.34,1.138,9.56,90.29,1.073,261.724,89.882,Normal,1,2,2,4,Synthetic historical data (statistically generated)
21/02/2026,A,1816,1.071,19.449,29.9,58.836,17.592,0.107,1757.164,90.45,6.4,1.857,221.63,722.447,10,1200,10,9.97,8,89.88,274.22,1.028,9.72,90.417,1.078,253.444,90.452,Normal,1,0,2,5,Synthetic historical data (statistically generated)
21/02/2026,B,1979,1.079,21.353,29.8,65.265,19.449,0.09,1913.735,91.08,6.98,1.904,244.3,720.987,11,1200,10,9.7,8,90.45,221.63,1.071,9.97,90.679,1.085,252.204,91.083,Normal,1,1,2,5,Synthetic historical data (statistically generated)
21/02/2026,C,1753,1.069,18.74,30.6,56.379,17.252,0.086,1696.621,92.06,6.54,1.488,249.96,722.949,10,1200,11,9.82,7,91.08,244.3,1.079,9.7,91.034,1.083,249.733,92.06,Normal,1,2,2,5,Synthetic historical data (statistically generated)
22/02/2026,A,2033,1.065,21.651,30.2,64.46,19.467,0.118,1968.54,89.91,7.71,2.184,257.55,724.738,11,1200,12,9.5,8,92.06,249.96,1.069,9.82,90.849,1.085,252.477,89.913,Normal,1,0,2,6,Synthetic historical data (statistically generated)
22/02/2026,B,2065,1.034,21.352,29.1,66.419,19.328,0.106,1998.581,90.52,6.2,2.024,255.28,727.995,12,1200,12,9.64,8,89.91,257.55,1.065,9.5,90.72,1.069,254.04,90.521,Normal,1,1,2,6,Synthetic historical data (statistically generated)
22/02/2026,C,1829,1.012,18.509,30.8,55.013,16.944,0.086,1773.987,91.54,7.06,1.565,227.54,722.025,12,1200,10,9.99,8,90.52,255.28,1.034,9.64,90.777,1.051,247.211,91.545,Normal,1,2,2,6,Synthetic historical data (statistically generated)
23/02/2026,A,1956,1.095,21.418,30.2,64.666,19.529,0.101,1891.334,91.18,6.48,1.889,276.42,725.578,11,1200,11,9.51,7,91.54,227.54,1.012,9.99,90.963,1.061,247.526,91.18,Soft,0,0,2,0,Synthetic historical data (statistically generated)
23/02/2026,B,1790,1.089,19.493,29.3,59.788,17.518,0.112,1730.212,89.87,7.2,1.975,256.1,729.595,12,1200,11,9.4,7,91.18,276.42,1.095,9.51,90.88,1.063,252.45,89.868,Normal,1,1,2,0,Synthetic historical data (statistically generated)
23/02/2026,C,1925,1.085,20.886,30.3,61.957,18.773,0.111,1863.043,89.88,7.11,2.113,244.06,728.073,10,1200,10,9.93,8,89.87,256.1,1.089,9.4,90.709,1.064,252.416,89.883,Normal,1,2,2,0,Synthetic historical data (statistically generated)
24/02/2026,A,1974,1.007,19.878,30.9,57.1,17.644,0.103,1916.9,88.76,5.8,2.234,284.52,729.154,11,1200,12,9.76,7,89.88,244.06,1.085,9.93,90.237,1.055,257.353,88.761,Normal,1,0,2,1,Synthetic historical data (statistically generated)
24/02/2026,B,1778,1.089,19.362,30.7,57.495,17.651,0.099,1720.505,91.16,7.02,1.711,222.96,722.239,12,1200,12,9.66,8,88.76,284.52,1.007,9.76,90.416,1.059,252.411,91.163,Normal,1,1,2,1,Synthetic historical data (statistically generated)
24/02/2026,C,1774,1.063,18.858,29.4,58.248,17.125,0.095,1715.752,90.81,6.62,1.733,221.9,725.186,12,1200,10,10.0,8,91.16,222.96,1.089,9.66,90.457,1.063,247.643,90.81,Normal,1,2,2,1,Synthetic historical data (statistically generated)
25/02/2026,A,1846,1.057,19.512,30.8,56.11,17.282,0.117,1789.89,88.57,7.11,2.23,257.39,726.321,12,1200,11,9.44,7,90.81,221.9,1.063,10.0,90.033,1.069,251.907,88.571,Normal,1,0,2,2,Synthetic historical data (statistically generated)
25/02/2026,B,1889,1.048,19.797,29.2,60.229,17.587,0.107,1828.771,88.84,7.72,2.21,232.77,729.819,12,1200,10,9.1,8,88.57,257.39,1.057,9.44,89.699,1.063,245.671,88.837,Normal,1,1,2,2,Synthetic historical data (statistically generated)
25/02/2026,C,1549,0.937,14.514,30.5,40.6,12.383,0.146,1508.4,85.32,7.44,2.131,197.7,725.358,11,1200,10,9.32,8,88.84,232.77,1.048,9.1,89.049,1.041,237.329,85.318,Hard,2,2,2,2,Synthetic historical data (statistically generated)
26/02/2026,A,1790,1.098,19.654,30.3,59.092,17.905,0.095,1730.908,91.1,6.78,1.749,224.26,721.421,12,1200,11,9.8,8,85.32,197.7,0.937,9.32,89.223,1.043,234.5,91.101,Normal,1,0,2,3,Synthetic historical data (statistically generated)
26/02/2026,B,1979,1.05,20.78,29.4,64.663,19.011,0.083,1914.337,91.49,6.3,1.769,288.13,728.562,11,1200,10,9.07,7,91.1,224.26,1.098,9.8,89.613,1.049,235.016,91.487,Normal,1,1,2,3,Synthetic historical data (statistically generated)
26/02/2026,C,1901,1.089,20.702,29.9,61.89,18.505,0.106,1839.11,89.39,6.48,2.197,235.72,721.602,12,1200,12,9.15,8,91.49,288.13,1.05,9.07,89.36,1.049,236.839,89.387,Normal,1,2,2,3,Synthetic historical data (statistically generated)
27/02/2026,A,2037,1.117,22.753,29.5,70.827,20.894,0.085,1966.173,91.83,5.73,1.859,255.53,726.619,12,1200,10,10.0,8,89.39,235.72,1.089,9.15,89.506,1.057,241.643,91.83,Normal,1,0,2,4,Synthetic historical data (statistically generated)
27/02/2026,B,1861,1.035,19.261,30.6,57.281,17.528,0.1,1803.719,91.0,7.27,1.733,267.18,720.24,11,1200,10,9.3,7,91.83,255.53,1.117,10.0,89.853,1.053,243.041,91.003,Normal,1,1,2,4,Synthetic historical data (statistically generated)
27/02/2026,C,1882,1.077,20.269,29.1,62.22,18.106,0.103,1819.78,89.33,5.53,2.163,237.37,724.871,12,1200,12,9.11,8,91.0,267.18,1.035,9.3,89.923,1.058,243.699,89.329,Normal,1,2,2,4,Synthetic historical data (statistically generated)
28/02/2026,A,1810,1.098,19.874,29.6,61.132,18.095,0.094,1748.868,91.05,6.7,1.779,260.83,728.912,10,1200,10,9.79,7,89.33,237.37,1.077,9.11,90.741,1.081,252.717,91.049,Normal,1,0,2,5,Synthetic historical data (statistically generated)
28/02/2026,B,1707,1.037,17.702,30.7,51.808,15.905,0.106,1655.192,89.85,6.22,1.797,217.35,727.359,10,1200,12,9.81,8,91.05,260.83,1.098,9.79,90.563,1.072,251.73,89.849,Normal,1,1,2,5,Synthetic historical data (statistically generated)
28/02/2026,C,1886,1.032,19.464,30.3,57.531,17.432,0.105,1828.469,89.56,7.55,2.032,242.28,729.692,12,1200,10,9.58,8,89.85,217.35,1.037,9.81,90.287,1.069,245.18,89.56,Normal,1,2,2,5,Synthetic historical data (statistically generated)
01/03/2026,A,1952,1.032,20.145,30.5,59.839,18.251,0.105,1892.161,90.6,6.19,1.894,251.17,729.525,10,1200,10,10.0,8,89.56,242.28,1.032,9.58,90.46,1.061,247.387,90.598,Normal,1,0,3,6,Synthetic historical data (statistically generated)
01/03/2026,B,2027,1.021,20.696,29.8,62.268,18.556,0.1,1964.732,89.66,6.55,2.14,285.55,720.396,10,1200,12,9.44,7,90.6,251.17,1.032,10.0,90.15,1.047,251.676,89.66,Normal,1,1,3,6,Synthetic historical data (statistically generated)
01/03/2026,C,2008,0.988,19.839,30.2,58.447,17.651,0.103,1949.553,88.97,7.44,2.188,245.72,728.143,10,1200,11,9.29,8,89.66,285.55,1.021,9.44,89.86,1.041,248.61,88.971,Normal,1,2,3,6,Synthetic historical data (statistically generated)
02/03/2026,A,1901,1.12,21.291,30.0,63.69,19.107,0.106,1837.31,89.74,6.05,2.184,232.49,728.136,10,1200,12,9.38,8,88.97,245.72,0.988,9.29,89.919,1.047,247.913,89.742,Normal,1,0,3,0,Synthetic historical data (statistically generated)
02/03/2026,B,2014,1.062,21.389,30.7,62.466,19.177,0.105,1951.534,89.66,5.73,2.212,249.58,726.394,11,1200,12,9.44,8,89.74,232.49,1.12,9.38,89.72,1.042,246.306,89.658,Normal,1,1,3,0,Synthetic historical data (statistically generated)
02/03/2026,C,1846,1.06,19.568,31.0,56.797,17.607,0.113,1789.203,89.98,7.45,1.961,223.86,728.016,11,1200,10,9.73,8,89.66,249.58,1.062,9.44,89.739,1.045,247.236,89.979,Normal,1,2,3,0,Synthetic historical data (statistically generated)
03/03/2026,A,1823,1.113,20.29,29.5,61.688,18.198,0.109,1761.312,89.69,6.13,2.092,255.44,722.287,10,1200,11,9.47,7,89.98,223.86,1.06,9.73,89.757,1.057,249.116,89.69,Normal,1,0,3,1,Synthetic historical data (statistically generated)
03/03/2026,B,1904,1.043,19.859,30.2,59.762,18.048,0.096,1844.238,90.88,6.67,1.811,239.15,723.576,10,1200,11,9.7,8,89.69,255.44,1.113,9.47,89.797,1.058,247.399,90.881,Normal,1,1,3,1,Synthetic historical data (statistically generated)
03/03/2026,C,1713,1.006,17.233,29.1,52.948,15.408,0.107,1660.052,89.41,6.43,1.825,211.37,726.506,11,1200,10,9.51,8,90.88,239.15,1.043,9.7,89.761,1.056,236.801,89.41,Normal,1,2,3,1,Synthetic historical data (statistically generated)
04/03/2026,A,1894,1.069,20.247,30.0,61.437,18.431,0.094,1832.563,91.03,7.08,1.816,232.58,720.921,10,1200,11,9.23,8,89.41,211.37,1.006,9.51,90.056,1.068,234.924,91.031,Soft,0,0,3,2,Synthetic historical data (statistically generated)
04/03/2026,B,1463,0.967,14.147,30.5,40.603,12.384,0.129,1422.397,87.54,6.52,1.763,210.44,725.245,11,1200,11,9.13,7,91.03,232.58,1.069,9.23,89.741,1.046,231.774,87.538,Hard,2,1,3,2,Synthetic historical data (statistically generated)
04/03/2026,C,1872,1.044,19.544,29.4,60.32,17.734,0.095,1811.68,90.74,5.63,1.81,263.33,720.721,11,1200,10,9.71,7,87.54,210.44,0.967,9.13,89.896,1.043,233.739,90.739,Normal,1,2,3,2,Synthetic historical data (statistically generated)
05/03/2026,A,1880,1.0,18.8,29.2,56.832,16.595,0.112,1823.168,88.27,5.88,2.205,240.78,723.264,10,1200,10,9.29,8,90.74,263.33,1.044,9.71,89.651,1.035,236.156,88.271,Normal,1,0,3,3,Synthetic historical data (statistically generated)
05/03/2026,B,1896,1.057,20.041,30.0,60.617,18.185,0.091,1835.383,90.74,7.63,1.856,263.04,724.018,10,1200,10,9.85,7,88.27,240.78,1.0,9.29,89.801,1.027,237.241,90.739,Normal,1,1,3,3,Synthetic historical data (statistically generated)
05/03/2026,C,1741,0.984,17.131,30.3,50.241,15.223,0.112,1690.759,88.86,5.62,1.908,251.17,723.778,12,1200,10,9.1,7,90.74,263.04,1.057,9.85,89.513,1.018,238.959,88.862,Normal,1,2,3,3,Synthetic historical data (statistically generated)
06/03/2026,A,2051,1.103,22.623,29.2,71.401,20.849,0.082,1979.599,92.16,6.11,1.774,287.59,723.636,12,1200,11,9.96,7,88.86,251.17,0.984,9.1,89.906,1.032,249.847,92.158,Soft,0,0,3,4,Synthetic historical data (statistically generated)
06/03/2026,B,1748,1.088,19.018,30.6,55.637,17.025,0.107,1692.363,89.52,6.96,1.993,246.78,722.984,11,1200,12,9.44,7,92.16,287.59,1.103,9.96,89.69,1.035,251.876,89.52,Normal,1,1,3,4,Synthetic historical data (statistically generated)
06/03/2026,C,1864,1.041,19.404,30.6,57.647,17.64,0.09,1806.353,90.91,6.93,1.764,229.47,726.367,11,1200,12,9.9,8,89.52,246.78,1.088,9.44,90.171,1.045,254.594,90.909,Normal,1,2,3,4,Synthetic historical data (statistically generated)
07/03/2026,A,1823,1.029,18.759,30.1,55.877,16.819,0.097,1767.123,89.66,6.72,1.94,257.84,723.836,11,1200,11,9.81,7,90.91,229.47,1.041,9.9,90.017,1.043,253.81,89.658,Normal,1,0,3,5,Synthetic historical data (statistically generated)
